# type	x	y	ani_set_id	tag	tag1	tag2	tag4	id	row	col
# type: 0 = Mario , 1 = Brick, 2 = Goomba, 3 = Koopas, 4 = Block
# [BRICK]
# ---- platform brick ----
1	0	417	0	1	0	0	0
1	16	417	0	1	0	0	0
1	32	417	0	1	0	0	0
1	48	417	0	1	0	0	0
1	64	417	0	1	0	0	0
1	80	417	0	1	0	0	0
1	96	417	0	1	0	0	0
1	112	417	0	1	0	0	0
1	128	417	0	1	0	0	0
1	144	417	0	1	0	0	0
1	160	417	0	1	0	0	0
1	176	417	0	1	0	0	0
1	192	417	0	1	0	0	0
1	208	417	0	1	0	0	0
1	224	417	0	1	0	0	0
1	240	417	0	1	0	0	0
1	256	417	0	1	0	0	0
1	272	417	0	1	0	0	0
1	288	417	0	1	0	0	0
1	304	417	0	1	0	0	0
1	320	417	0	1	0	0	0
1	336	417	0	1	0	0	0
1	352	417	0	1	0	0	0
1	368	417	0	1	0	0	0
1	384	417	0	1	0	0	0
1	400	417	0	1	0	0	0
1	416	417	0	1	0	0	0
1	432	417	0	1	0	0	0
1	448	417	0	1	0	0	0
1	464	417	0	1	0	0	0
1	480	417	0	1	0	0	0
1	496	417	0	1	0	0	0
1	512	417	0	1	0	0	0
1	528	417	0	1	0	0	0
1	544	417	0	1	0	0	0
1	560	417	0	1	0	0	0
1	576	417	0	1	0	0	0
1	592	417	0	1	0	0	0
1	608	417	0	1	0	0	0
1	624	417	0	1	0	0	0
1	640	417	0	1	0	0	0
1	656	417	0	1	0	0	0
1	672	417	0	1	0	0	0
1	688	417	0	1	0	0	0
1	704	417	0	1	0	0	0
1	720	417	0	1	0	0	0
1	736	417	0	1	0	0	0
1	752	417	0	1	0	0	0
1	768	417	0	1	0	0	0
1	784	417	0	1	0	0	0
1	800	417	0	1	0	0	0
1	816	417	0	1	0	0	0
1	832	417	0	1	0	0	0
1	848	417	0	1	0	0	0
1	864	417	0	1	0	0	0
1	880	417	0	1	0	0	0
1	896	417	0	1	0	0	0
1	912	417	0	1	0	0	0
1	928	417	0	1	0	0	0
1	944	417	0	1	0	0	0
1	960	417	0	1	0	0	0
1	976	417	0	1	0	0	0
1	992	417	0	1	0	0	0
1	1008	417	0	1	0	0	0
1	1024	417	0	1	0	0	0
